# TEMP	<E>	sigma_E	Cv	F(T)	S(T)
226.814814		-74.438859	223.056427	0.967134	37.525461	-0.493638
229.385376		-71.980752	223.046397	0.945494	38.780458	-0.482861
231.955938		-69.577341	223.036417	0.924572	40.008215	-0.472441
234.526500		-67.226827	223.026497	0.904334	41.209630	-0.462363
237.097062		-64.927484	223.016645	0.884753	42.385562	-0.452612
239.667624		-62.677662	223.006870	0.865800	43.536834	-0.443174
242.238186		-60.475782	222.997177	0.847449	44.664232	-0.434036
244.808748		-58.320328	222.987572	0.829674	45.768511	-0.425184
247.379309		-56.209851	222.978061	0.812452	46.850393	-0.416608
249.949871		-54.142960	222.968647	0.795759	47.910571	-0.408296
252.520433		-52.118318	222.959334	0.779576	48.949710	-0.400237
255.090995		-50.134646	222.950125	0.763880	49.968448	-0.392421
257.661557		-48.190714	222.941023	0.748653	50.967396	-0.384839
260.232119		-46.285341	222.932029	0.733877	51.947143	-0.377480
262.802681		-44.417392	222.923146	0.719533	52.908253	-0.370337
265.373243		-42.585776	222.914375	0.705605	53.851270	-0.363402
267.943805		-40.789445	222.905716	0.692078	54.776716	-0.356665
270.514367		-39.027388	222.897171	0.678935	55.685093	-0.350120
273.084929		-37.298636	222.888740	0.666163	56.576884	-0.343759
275.655491		-35.602254	222.880423	0.653748	57.452555	-0.337576
278.226053		-33.937341	222.872219	0.641677	58.312553	-0.331565
280.796615		-32.303031	222.864130	0.629936	59.157311	-0.325717
283.367177		-30.698487	222.856154	0.618515	59.987243	-0.320029
285.937739		-29.122905	222.848291	0.607401	60.802751	-0.314494
288.508301		-27.575508	222.840540	0.596584	61.604221	-0.309106
291.078863		-26.055546	222.832901	0.586054	62.392027	-0.303861
293.649425		-24.562298	222.825373	0.575799	63.166527	-0.298754
296.219987		-23.095063	222.817954	0.565811	63.928070	-0.293779
298.790548		-21.653171	222.810643	0.556081	64.676990	-0.288932
301.361110		-20.235968	222.803440	0.546600	65.413611	-0.284209
303.931672		-18.842828	222.796344	0.537359	66.138247	-0.279606
306.502234		-17.473142	222.789352	0.528350	66.851198	-0.275118
309.072796		-16.126324	222.782464	0.519566	67.552759	-0.270742
311.643358		-14.801805	222.775679	0.510999	68.243211	-0.266475
314.213920		-13.499036	222.768994	0.502642	68.922827	-0.262311
316.784482		-12.217486	222.762410	0.494488	69.591872	-0.258249
319.355044		-10.956642	222.755923	0.486531	70.250603	-0.254285
321.925606		-9.716004	222.749534	0.478765	70.899265	-0.250416
324.496168		-8.495093	222.743240	0.471183	71.538100	-0.246638
327.066730		-7.293440	222.737040	0.463780	72.167340	-0.242950
329.637292		-6.110593	222.730933	0.456550	72.787209	-0.239347
332.207854		-4.946115	222.724917	0.449488	73.397925	-0.235828
334.778416		-3.799582	222.718990	0.442588	73.999701	-0.232390
337.348978		-2.670581	222.713152	0.435846	74.592740	-0.229031
339.919540		-1.558713	222.707401	0.429257	75.177242	-0.225747
342.490102		-0.463592	222.701735	0.422816	75.753399	-0.222538
345.060664		0.615158	222.696153	0.416519	76.321398	-0.219400
347.631226		1.677902	222.690654	0.410361	76.881420	-0.216331
350.201787		2.724993	222.685236	0.404339	77.433642	-0.213330
352.772349		3.756774	222.679899	0.398449	77.978234	-0.210395
355.342911		4.773579	222.674639	0.392687	78.515362	-0.207523
357.913473		5.775731	222.669457	0.387048	79.045187	-0.204713
360.484035		6.763546	222.664351	0.381531	79.567867	-0.201963
363.054597		7.737328	222.659319	0.376130	80.083552	-0.199271
365.625159		8.697374	222.654361	0.370843	80.592392	-0.196636
368.195721		9.643973	222.649474	0.365667	81.094529	-0.194056
370.766283		10.577406	222.644658	0.360599	81.590103	-0.191530
373.336845		11.497945	222.639912	0.355635	82.079251	-0.189055
375.907407		12.405856	222.635234	0.350773	82.562103	-0.186632
378.477969		13.301397	222.630623	0.346010	83.038790	-0.184257
381.048531		14.184819	222.626079	0.341343	83.509435	-0.181931
383.619093		15.056366	222.621598	0.336771	83.974161	-0.179652
386.189655		15.916276	222.617182	0.332289	84.433085	-0.177418
388.760217		16.764781	222.612828	0.327896	84.886324	-0.175228
391.330779		17.602107	222.608535	0.323590	85.333989	-0.173081
393.901341		18.428472	222.604303	0.319369	85.776190	-0.170976
396.471903		19.244090	222.600129	0.315229	86.213034	-0.168912
399.042464		20.049171	222.596014	0.311169	86.644623	-0.166888
401.613026		20.843916	222.591957	0.307187	87.071059	-0.164903
404.183588		21.628524	222.587955	0.303282	87.492442	-0.162955
406.754150		22.403188	222.584009	0.299450	87.908865	-0.161045
409.324712		23.168094	222.580116	0.295690	88.320424	-0.159170
411.895274		23.923428	222.576277	0.292001	88.727209	-0.157331
414.465836		24.669366	222.572490	0.288380	89.129310	-0.155525
417.036398		25.406083	222.568755	0.284827	89.526813	-0.153753
419.606960		26.133750	222.565070	0.281338	89.919803	-0.152014
422.177522		26.852532	222.561435	0.277913	90.308362	-0.150306
424.748084		27.562591	222.557848	0.274551	90.692571	-0.148629
427.318646		28.264085	222.554310	0.271249	91.072509	-0.146983
429.889208		28.957167	222.550818	0.268006	91.448253	-0.145366
432.459770		29.641989	222.547373	0.264822	91.819876	-0.143777
435.030332		30.318697	222.543973	0.261693	92.187453	-0.142217
437.600894		30.987434	222.540618	0.258620	92.551056	-0.140684
440.171456		31.648341	222.537307	0.255601	92.910752	-0.139179
442.742018		32.301553	222.534038	0.252634	93.266612	-0.137699
445.312580		32.947206	222.530813	0.249718	93.618701	-0.136245
447.883142		33.585429	222.527628	0.246853	93.967085	-0.134816
450.453703		34.216350	222.524485	0.244037	94.311826	-0.133411
453.024265		34.840094	222.521382	0.241268	94.652987	-0.132030
455.594827		35.456781	222.518319	0.238547	94.990630	-0.130673
458.165389		36.066532	222.515295	0.235871	95.324812	-0.129338
460.735951		36.669463	222.512308	0.233240	95.655592	-0.128026
463.306513		37.265688	222.509360	0.230653	95.983028	-0.126735
